STUDENT_ID,CLASS_DATE,ATTENDANCE_STATUS,REASON
66,2014-10-04,present,
66,2014-10-11,present,
66,2014-10-18,present,
66,2014-10-25,present,
66,2014-11-01,present,
66,2014-11-08,present,
66,2014-11-15,present,
66,2014-11-22,present,
66,2014-11-29,present,
66,2014-12-06,present,
66,2014-12-13,present,
66,2014-12-20,present,
66,2014-12-27,present,
66,2015-01-03,present,
66,2015-01-10,present,
66,2015-01-17,present,
66,2015-01-24,present,
66,2015-01-31,present,
66,2015-02-07,present,
66,2015-02-14,present,
66,2015-02-21,present,
66,2015-02-28,absent,death in the family
66,2015-03-07,present,
66,2015-03-14,present,
66,2015-03-21,present,
66,2015-03-28,present,
66,2015-04-04,present,
66,2015-04-11,present,
66,2015-04-18,absent,death in the family
66,2015-04-25,present,
66,2015-05-02,present,
66,2015-05-09,present,
66,2015-05-16,present,
66,2015-05-23,present,
66,2015-05-30,present,
66,2015-06-06,present,
66,2015-06-13,present,
66,2015-06-20,present,
66,2015-06-27,present,
66,2015-07-04,present,
66,2015-07-11,present,
66,2015-07-18,present,
66,2015-07-25,present,
67,2013-03-02,present,
67,2013-03-09,present,
67,2013-03-16,present,
67,2013-03-23,present,
67,2013-03-30,present,
67,2013-04-06,present,
67,2013-04-13,present,
67,2013-04-20,present,
67,2013-04-27,present,
67,2013-05-04,present,
67,2013-05-11,present,
67,2013-05-18,present,
67,2013-05-25,present,
67,2013-06-01,present,
67,2013-06-08,present,
67,2013-06-15,present,
67,2013-06-22,present,
67,2013-06-29,present,
67,2013-07-06,present,
67,2013-07-13,present,
67,2013-07-20,present,
67,2013-07-27,present,
67,2013-08-03,present,
67,2013-08-10,present,
67,2013-08-17,present,
67,2013-08-24,present,
67,2013-08-31,present,
67,2013-09-07,present,
67,2013-09-14,present,
67,2013-09-21,present,
67,2013-09-28,present,
67,2013-10-05,absent,school
67,2013-10-12,present,
67,2013-10-19,present,
67,2013-10-26,present,
67,2013-11-02,present,
67,2013-11-09,present,
67,2013-11-16,present,
67,2013-11-23,present,
67,2013-11-30,present,
67,2013-12-07,present,
67,2013-12-14,present,
67,2013-12-21,present,
67,2013-12-28,present,
67,2014-01-04,present,
67,2014-01-11,present,
67,2014-01-18,present,
67,2014-01-25,present,
67,2014-02-01,present,
67,2014-02-08,present,
67,2014-02-15,present,
67,2014-02-22,present,
67,2014-03-01,present,
67,2014-03-08,present,
67,2014-03-15,present,
67,2014-03-22,present,
67,2014-03-29,present,
67,2014-04-05,present,
67,2014-04-12,present,
67,2014-04-19,present,
67,2014-04-26,present,
67,2014-05-03,present,
67,2014-05-10,present,
67,2014-05-17,present,
67,2014-05-24,present,
67,2014-05-31,present,
67,2014-06-07,present,
67,2014-06-14,present,
67,2014-06-21,present,
67,2014-06-28,present,
67,2014-07-05,present,
67,2014-07-12,present,
67,2014-07-19,present,
67,2014-07-26,present,
67,2014-08-02,present,
67,2014-08-09,present,
67,2014-08-16,present,
67,2014-08-23,present,
67,2014-08-30,present,
67,2014-09-06,present,
67,2014-09-13,present,
67,2014-09-20,present,
67,2014-09-27,present,
67,2014-10-04,present,
67,2014-10-11,present,
67,2014-10-18,present,
67,2014-10-25,present,
67,2014-11-01,present,
67,2014-11-08,present,
67,2014-11-15,present,
67,2014-11-22,present,
67,2014-11-29,present,
67,2014-12-06,present,
67,2014-12-13,present,
67,2014-12-20,present,
67,2014-12-27,present,
67,2015-01-03,present,
67,2015-01-10,present,
67,2015-01-17,present,
67,2015-01-24,present,
67,2015-01-31,present,
67,2015-02-07,present,
67,2015-02-14,present,
67,2015-02-21,present,
67,2015-02-28,absent,traveling
67,2015-03-07,present,
67,2015-03-14,present,
67,2015-03-21,present,
67,2015-03-28,present,
67,2015-04-04,present,
67,2015-04-11,present,
67,2015-04-18,absent,sick
67,2015-04-25,present,
67,2015-05-02,present,
67,2015-05-09,present,
67,2015-05-16,present,
67,2015-05-23,present,
67,2015-05-30,present,
67,2015-06-06,present,
67,2015-06-13,present,
67,2015-06-20,present,
67,2015-06-27,present,
67,2015-07-04,present,
67,2015-07-11,present,
67,2015-07-18,present,
67,2015-07-25,present,
68,2013-03-06,present,
68,2013-03-13,present,
68,2013-03-20,present,
68,2013-03-27,present,
68,2013-04-03,present,
68,2013-04-10,present,
68,2013-04-17,present,
68,2013-04-24,present,
68,2013-05-01,present,
68,2013-05-08,present,
68,2013-05-15,present,
68,2013-05-22,present,
68,2013-05-29,present,
68,2013-06-05,present,
68,2013-06-12,present,
68,2013-06-19,present,
68,2013-06-26,present,
68,2013-07-03,present,
68,2013-07-10,present,
68,2013-07-17,present,
68,2013-07-24,present,
68,2013-07-31,present,
68,2013-08-07,present,
68,2013-08-14,present,
68,2013-08-21,present,
68,2013-08-28,present,
68,2013-09-04,present,
68,2013-09-11,present,
68,2013-09-18,present,
68,2013-09-25,present,
68,2013-10-02,present,
68,2013-10-09,absent,death in the family
68,2013-10-16,present,
68,2013-10-23,present,
68,2013-10-30,present,
68,2013-11-06,present,
68,2013-11-13,present,
68,2013-11-20,present,
68,2013-11-27,present,
68,2013-12-04,present,
68,2013-12-11,present,
68,2013-12-18,present,
68,2013-12-25,present,
68,2014-01-01,present,
68,2014-01-08,present,
68,2014-01-15,present,
68,2014-01-22,present,
68,2014-01-29,present,
68,2014-02-05,present,
68,2014-02-12,present,
68,2014-02-19,present,
68,2014-02-26,present,
68,2014-03-05,present,
68,2014-03-12,present,
68,2014-03-19,present,
68,2014-03-26,present,
68,2014-04-02,present,
68,2014-04-09,present,
68,2014-04-16,present,
68,2014-04-23,present,
68,2014-04-30,present,
68,2014-05-07,present,
68,2014-05-14,present,
68,2014-05-21,present,
68,2014-05-28,present,
68,2014-06-04,present,
68,2014-06-11,present,
68,2014-06-18,present,
68,2014-06-25,present,
68,2014-07-02,present,
68,2014-07-09,present,
68,2014-07-16,present,
68,2014-07-23,present,
68,2014-07-30,present,
68,2014-08-06,present,
68,2014-08-13,present,
68,2014-08-20,present,
68,2014-08-27,present,
68,2014-09-03,present,
68,2014-09-10,present,
68,2014-09-17,present,
68,2014-09-24,present,
68,2014-10-01,present,
68,2014-10-08,present,
68,2014-10-15,present,
68,2014-10-22,present,
68,2014-10-29,present,
68,2014-11-05,present,
68,2014-11-12,present,
68,2014-11-19,present,
68,2014-11-26,present,
68,2014-12-03,present,
68,2014-12-10,present,
68,2014-12-17,present,
68,2014-12-24,present,
68,2014-12-31,present,
68,2015-01-07,present,
68,2015-01-14,present,
68,2015-01-21,present,
68,2015-01-28,present,
68,2015-02-04,present,
68,2015-02-11,present,
68,2015-02-18,present,
68,2015-02-25,present,
68,2015-03-04,absent,sick
68,2015-03-11,present,
68,2015-03-18,present,
68,2015-03-25,present,
68,2015-04-01,present,
68,2015-04-08,present,
68,2015-04-15,present,
68,2015-04-22,absent,school trip
68,2015-04-29,present,
68,2015-05-06,present,
68,2015-05-13,present,
68,2015-05-20,present,
68,2015-05-27,present,
68,2015-06-03,present,
68,2015-06-10,present,
68,2015-06-17,present,
68,2015-06-24,present,
68,2015-07-01,present,
68,2015-07-08,present,
68,2015-07-15,present,
68,2015-07-22,present,
68,2015-07-29,present,
69,2013-03-06,present,
69,2013-03-13,present,
69,2013-03-20,present,
69,2013-03-27,present,
69,2013-04-03,present,
69,2013-04-10,present,
69,2013-04-17,present,
69,2013-04-24,present,
69,2013-05-01,present,
69,2013-05-08,present,
69,2013-05-15,present,
69,2013-05-22,present,
69,2013-05-29,present,
69,2013-06-05,present,
69,2013-06-12,present,
69,2013-06-19,present,
69,2013-06-26,present,
69,2013-07-03,present,
69,2013-07-10,present,
69,2013-07-17,present,
69,2013-07-24,present,
69,2013-07-31,present,
69,2013-08-07,present,
69,2013-08-14,present,
69,2013-08-21,present,
69,2013-08-28,present,
69,2013-09-04,present,
69,2013-09-11,present,
69,2013-09-18,present,
69,2013-09-25,present,
69,2013-10-02,present,
69,2013-10-09,absent,sick
69,2013-10-16,present,
69,2013-10-23,present,
69,2013-10-30,present,
69,2013-11-06,present,
69,2013-11-13,present,
69,2013-11-20,present,
69,2013-11-27,present,
69,2013-12-04,present,
69,2013-12-11,present,
69,2013-12-18,present,
69,2013-12-25,present,
69,2014-01-01,present,
69,2014-01-08,present,
69,2014-01-15,present,
69,2014-01-22,present,
69,2014-01-29,present,
69,2014-02-05,present,
69,2014-02-12,present,
69,2014-02-19,present,
69,2014-02-26,present,
69,2014-03-05,present,
69,2014-03-12,present,
69,2014-03-19,present,
69,2014-03-26,present,
69,2014-04-02,present,
69,2014-04-09,present,
69,2014-04-16,present,
69,2014-04-23,present,
69,2014-04-30,present,
69,2014-05-07,present,
69,2014-05-14,present,
69,2014-05-21,present,
69,2014-05-28,present,
69,2014-06-04,present,
69,2014-06-11,present,
69,2014-06-18,present,
69,2014-06-25,present,
69,2014-07-02,present,
69,2014-07-09,present,
69,2014-07-16,present,
69,2014-07-23,present,
69,2014-07-30,present,
69,2014-08-06,present,
69,2014-08-13,present,
69,2014-08-20,present,
69,2014-08-27,present,
69,2014-09-03,present,
69,2014-09-10,present,
69,2014-09-17,present,
69,2014-09-24,present,
69,2014-10-01,present,
69,2014-10-08,present,
69,2014-10-15,present,
69,2014-10-22,present,
69,2014-10-29,present,
69,2014-11-05,present,
69,2014-11-12,present,
69,2014-11-19,present,
69,2014-11-26,present,
69,2014-12-03,present,
69,2014-12-10,present,
69,2014-12-17,present,
69,2014-12-24,present,
69,2014-12-31,present,
69,2015-01-07,present,
69,2015-01-14,present,
69,2015-01-21,present,
69,2015-01-28,present,
69,2015-02-04,present,
69,2015-02-11,present,
69,2015-02-18,present,
69,2015-02-25,present,
69,2015-03-04,absent,school
69,2015-03-11,present,
69,2015-03-18,present,
69,2015-03-25,present,
69,2015-04-01,present,
69,2015-04-08,present,
69,2015-04-15,present,
69,2015-04-22,absent,school
69,2015-04-29,present,
69,2015-05-06,present,
69,2015-05-13,present,
69,2015-05-20,present,
69,2015-05-27,present,
69,2015-06-03,present,
69,2015-06-10,present,
69,2015-06-17,present,
69,2015-06-24,present,
69,2015-07-01,present,
69,2015-07-08,present,
69,2015-07-15,present,
69,2015-07-22,present,
69,2015-07-29,present,
70,2013-03-06,present,
70,2013-03-13,present,
70,2013-03-20,present,
70,2013-03-27,present,
70,2013-04-03,present,
70,2013-04-10,present,
70,2013-04-17,present,
70,2013-04-24,present,
70,2013-05-01,present,
70,2013-05-08,present,
70,2013-05-15,present,
70,2013-05-22,present,
70,2013-05-29,present,
70,2013-06-05,present,
70,2013-06-12,present,
70,2013-06-19,present,
70,2013-06-26,present,
70,2013-07-03,present,
70,2013-07-10,present,
70,2013-07-17,present,
70,2013-07-24,present,
70,2013-07-31,present,
70,2013-08-07,present,
70,2013-08-14,present,
70,2013-08-21,present,
70,2013-08-28,present,
70,2013-09-04,present,
70,2013-09-11,present,
70,2013-09-18,present,
70,2013-09-25,present,
70,2013-10-02,present,
70,2013-10-09,absent,traveling
70,2013-10-16,present,
70,2013-10-23,present,
70,2013-10-30,present,
70,2013-11-06,present,
70,2013-11-13,present,
70,2013-11-20,present,
70,2013-11-27,present,
70,2013-12-04,present,
70,2013-12-11,present,
70,2013-12-18,present,
70,2013-12-25,present,
70,2014-01-01,present,
70,2014-01-08,present,
70,2014-01-15,present,
70,2014-01-22,present,
70,2014-01-29,present,
70,2014-02-05,present,
70,2014-02-12,present,
70,2014-02-19,present,
70,2014-02-26,present,
70,2014-03-05,present,
70,2014-03-12,present,
70,2014-03-19,present,
70,2014-03-26,present,
70,2014-04-02,present,
70,2014-04-09,present,
70,2014-04-16,present,
70,2014-04-23,present,
70,2014-04-30,present,
70,2014-05-07,present,
70,2014-05-14,present,
70,2014-05-21,present,
70,2014-05-28,present,
70,2014-06-04,present,
70,2014-06-11,present,
70,2014-06-18,present,
70,2014-06-25,present,
70,2014-07-02,present,
70,2014-07-09,present,
70,2014-07-16,present,
70,2014-07-23,present,
70,2014-07-30,present,
70,2014-08-06,present,
70,2014-08-13,present,
70,2014-08-20,present,
70,2014-08-27,present,
70,2014-09-03,present,
70,2014-09-10,present,
70,2014-09-17,present,
70,2014-09-24,present,
70,2014-10-01,present,
70,2014-10-08,present,
70,2014-10-15,present,
70,2014-10-22,present,
70,2014-10-29,present,
70,2014-11-05,present,
70,2014-11-12,present,
70,2014-11-19,present,
70,2014-11-26,present,
70,2014-12-03,present,
70,2014-12-10,present,
70,2014-12-17,present,
70,2014-12-24,present,
70,2014-12-31,present,
70,2015-01-07,present,
70,2015-01-14,present,
70,2015-01-21,present,
70,2015-01-28,present,
70,2015-02-04,present,
70,2015-02-11,present,
70,2015-02-18,present,
70,2015-02-25,present,
70,2015-03-04,absent,traveling
70,2015-03-11,present,
70,2015-03-18,present,
70,2015-03-25,present,
70,2015-04-01,present,
70,2015-04-08,present,
70,2015-04-15,present,
70,2015-04-22,absent,sick
70,2015-04-29,present,
70,2015-05-06,present,
70,2015-05-13,present,
70,2015-05-20,present,
70,2015-05-27,present,
70,2015-06-03,present,
70,2015-06-10,present,
70,2015-06-17,present,
70,2015-06-24,present,
70,2015-07-01,present,
70,2015-07-08,present,
70,2015-07-15,present,
70,2015-07-22,present,
70,2015-07-29,present,
71,2013-03-07,present,
71,2013-03-14,present,
71,2013-03-21,present,
71,2013-03-28,present,
71,2013-04-04,present,
71,2013-04-11,present,
71,2013-04-18,present,
71,2013-04-25,present,
71,2013-05-02,present,
71,2013-05-09,present,
71,2013-05-16,present,
71,2013-05-23,present,
71,2013-05-30,present,
71,2013-06-06,present,
71,2013-06-13,present,
71,2013-06-20,present,
71,2013-06-27,present,
71,2013-07-04,present,
71,2013-07-11,present,
71,2013-07-18,present,
71,2013-07-25,present,
71,2013-08-01,present,
71,2013-08-08,present,
71,2013-08-15,present,
71,2013-08-22,present,
71,2013-08-29,present,
71,2013-09-05,present,
71,2013-09-12,present,
71,2013-09-19,present,
71,2013-09-26,present,
71,2013-10-03,present,
71,2013-10-10,absent,death in the family
71,2013-10-17,present,
71,2013-10-24,present,
71,2013-10-31,present,
71,2013-11-07,present,
71,2013-11-14,present,
71,2013-11-21,present,
71,2013-11-28,present,
71,2013-12-05,present,
71,2013-12-12,present,
71,2013-12-19,present,
71,2013-12-26,present,
71,2014-01-02,present,
71,2014-01-09,present,
71,2014-01-16,present,
71,2014-01-23,present,
71,2014-01-30,present,
71,2014-02-06,present,
71,2014-02-13,present,
71,2014-02-20,present,
71,2014-02-27,present,
71,2014-03-06,present,
71,2014-03-13,present,
71,2014-03-20,present,
71,2014-03-27,present,
71,2014-04-03,present,
71,2014-04-10,present,
71,2014-04-17,present,
71,2014-04-24,present,
71,2014-05-01,present,
71,2014-05-08,present,
71,2014-05-15,present,
71,2014-05-22,present,
71,2014-05-29,present,
71,2014-06-05,present,
71,2014-06-12,present,
71,2014-06-19,present,
71,2014-06-26,present,
71,2014-07-03,present,
71,2014-07-10,present,
71,2014-07-17,present,
71,2014-07-24,present,
71,2014-07-31,present,
71,2014-08-07,present,
71,2014-08-14,present,
71,2014-08-21,present,
71,2014-08-28,present,
71,2014-09-04,present,
71,2014-09-11,present,
71,2014-09-18,present,
71,2014-09-25,present,
71,2014-10-02,present,
71,2014-10-09,present,
71,2014-10-16,present,
71,2014-10-23,present,
71,2014-10-30,present,
71,2014-11-06,present,
71,2014-11-13,present,
71,2014-11-20,present,
71,2014-11-27,present,
71,2014-12-04,present,
71,2014-12-11,present,
71,2014-12-18,present,
71,2014-12-25,present,
71,2015-01-01,present,
71,2015-01-08,present,
71,2015-01-15,present,
71,2015-01-22,present,
71,2015-01-29,present,
71,2015-02-05,present,
71,2015-02-12,present,
71,2015-02-19,present,
71,2015-02-26,present,
71,2015-03-05,absent,school
71,2015-03-12,present,
71,2015-03-19,present,
71,2015-03-26,present,
71,2015-04-02,present,
71,2015-04-09,present,
71,2015-04-16,present,
71,2015-04-23,absent,death in the family
71,2015-04-30,present,
71,2015-05-07,present,
71,2015-05-14,present,
71,2015-05-21,present,
71,2015-05-28,present,
71,2015-06-04,present,
71,2015-06-11,present,
71,2015-06-18,present,
71,2015-06-25,present,
71,2015-07-02,present,
71,2015-07-09,present,
71,2015-07-16,present,
71,2015-07-23,present,
71,2015-07-30,present,
72,2013-03-06,present,
72,2013-03-13,present,
72,2013-03-20,present,
72,2013-03-27,present,
72,2013-04-03,present,
72,2013-04-10,present,
72,2013-04-17,present,
72,2013-04-24,present,
72,2013-05-01,present,
72,2013-05-08,present,
72,2013-05-15,present,
72,2013-05-22,present,
72,2013-05-29,present,
72,2013-06-05,present,
72,2013-06-12,present,
72,2013-06-19,present,
72,2013-06-26,present,
72,2013-07-03,present,
72,2013-07-10,present,
72,2013-07-17,present,
72,2013-07-24,present,
72,2013-07-31,present,
72,2013-08-07,present,
72,2013-08-14,present,
72,2013-08-21,present,
72,2013-08-28,present,
72,2013-09-04,present,
72,2013-09-11,present,
72,2013-09-18,present,
72,2013-09-25,present,
72,2013-10-02,present,
72,2013-10-09,absent,school trip
72,2013-10-16,present,
72,2013-10-23,present,
72,2013-10-30,present,
72,2013-11-06,present,
72,2013-11-13,present,
72,2013-11-20,present,
72,2013-11-27,present,
72,2013-12-04,present,
72,2013-12-11,present,
72,2013-12-18,present,
72,2013-12-25,present,
72,2014-01-01,present,
72,2014-01-08,present,
72,2014-01-15,present,
72,2014-01-22,present,
72,2014-01-29,present,
72,2014-02-05,present,
72,2014-02-12,present,
72,2014-02-19,present,
72,2014-02-26,present,
72,2014-03-05,present,
72,2014-03-12,present,
72,2014-03-19,present,
72,2014-03-26,present,
72,2014-04-02,present,
72,2014-04-09,present,
72,2014-04-16,present,
72,2014-04-23,present,
72,2014-04-30,present,
72,2014-05-07,present,
72,2014-05-14,present,
72,2014-05-21,present,
72,2014-05-28,present,
72,2014-06-04,present,
72,2014-06-11,present,
72,2014-06-18,present,
72,2014-06-25,present,
72,2014-07-02,present,
72,2014-07-09,present,
72,2014-07-16,present,
72,2014-07-23,present,
72,2014-07-30,present,
72,2014-08-06,present,
72,2014-08-13,present,
72,2014-08-20,present,
72,2014-08-27,present,
72,2014-09-03,present,
72,2014-09-10,present,
72,2014-09-17,present,
72,2014-09-24,present,
72,2014-10-01,present,
72,2014-10-08,present,
72,2014-10-15,present,
72,2014-10-22,present,
72,2014-10-29,present,
72,2014-11-05,present,
72,2014-11-12,present,
72,2014-11-19,present,
72,2014-11-26,present,
72,2014-12-03,present,
72,2014-12-10,present,
72,2014-12-17,present,
72,2014-12-24,present,
72,2014-12-31,present,
72,2015-01-07,present,
72,2015-01-14,present,
72,2015-01-21,present,
72,2015-01-28,present,
72,2015-02-04,present,
72,2015-02-11,present,
72,2015-02-18,present,
72,2015-02-25,present,
72,2015-03-04,absent,death in the family
72,2015-03-11,present,
72,2015-03-18,present,
72,2015-03-25,present,
72,2015-04-01,present,
72,2015-04-08,present,
72,2015-04-15,present,
72,2015-04-22,absent,school trip
72,2015-04-29,present,
72,2015-05-06,present,
72,2015-05-13,present,
72,2015-05-20,present,
72,2015-05-27,present,
72,2015-06-03,present,
72,2015-06-10,present,
72,2015-06-17,present,
72,2015-06-24,present,
72,2015-07-01,present,
72,2015-07-08,present,
72,2015-07-15,present,
72,2015-07-22,present,
72,2015-07-29,present,
73,2013-03-03,present,
73,2013-03-10,present,
73,2013-03-17,present,
73,2013-03-24,present,
73,2013-03-31,present,
73,2013-04-07,present,
73,2013-04-14,present,
73,2013-04-21,present,
73,2013-04-28,present,
73,2013-05-05,present,
73,2013-05-12,present,
73,2013-05-19,present,
73,2013-05-26,present,
73,2013-06-02,present,
73,2013-06-09,present,
73,2013-06-16,present,
73,2013-06-23,present,
73,2013-06-30,present,
73,2013-07-07,present,
73,2013-07-14,present,
73,2013-07-21,present,
73,2013-07-28,present,
73,2013-08-04,present,
73,2013-08-11,present,
73,2013-08-18,present,
73,2013-08-25,present,
73,2013-09-01,present,
73,2013-09-08,present,
73,2013-09-15,present,
73,2013-09-22,present,
73,2013-09-29,present,
73,2013-10-06,absent,traveling
73,2013-10-13,present,
73,2013-10-20,present,
73,2013-10-27,present,
73,2013-11-03,present,
73,2013-11-10,present,
73,2013-11-17,present,
73,2013-11-24,present,
73,2013-12-01,present,
73,2013-12-08,present,
73,2013-12-15,present,
73,2013-12-22,present,
73,2013-12-29,present,
73,2014-01-05,present,
73,2014-01-12,present,
73,2014-01-19,present,
73,2014-01-26,present,
73,2014-02-02,present,
73,2014-02-09,present,
73,2014-02-16,present,
73,2014-02-23,present,
73,2014-03-02,present,
73,2014-03-09,present,
73,2014-03-16,present,
73,2014-03-23,present,
73,2014-03-30,present,
73,2014-04-06,present,
73,2014-04-13,present,
73,2014-04-20,present,
73,2014-04-27,present,
73,2014-05-04,present,
73,2014-05-11,present,
73,2014-05-18,present,
73,2014-05-25,present,
73,2014-06-01,present,
73,2014-06-08,present,
73,2014-06-15,present,
73,2014-06-22,present,
73,2014-06-29,present,
73,2014-07-06,present,
73,2014-07-13,present,
73,2014-07-20,present,
73,2014-07-27,present,
73,2014-08-03,present,
73,2014-08-10,present,
73,2014-08-17,present,
73,2014-08-24,present,
73,2014-08-31,present,
73,2014-09-07,present,
73,2014-09-14,present,
73,2014-09-21,present,
73,2014-09-28,present,
73,2014-10-05,present,
73,2014-10-12,present,
73,2014-10-19,present,
73,2014-10-26,present,
73,2014-11-02,present,
73,2014-11-09,present,
73,2014-11-16,present,
73,2014-11-23,present,
73,2014-11-30,present,
73,2014-12-07,present,
73,2014-12-14,present,
73,2014-12-21,present,
73,2014-12-28,present,
73,2015-01-04,present,
73,2015-01-11,present,
73,2015-01-18,present,
73,2015-01-25,present,
73,2015-02-01,present,
73,2015-02-08,present,
73,2015-02-15,present,
73,2015-02-22,present,
73,2015-03-01,absent,school
73,2015-03-08,present,
73,2015-03-15,present,
73,2015-03-22,present,
73,2015-03-29,present,
73,2015-04-05,present,
73,2015-04-12,present,
73,2015-04-19,absent,school
73,2015-04-26,present,
73,2015-05-03,present,
73,2015-05-10,present,
73,2015-05-17,present,
73,2015-05-24,present,
73,2015-05-31,present,
73,2015-06-07,present,
73,2015-06-14,present,
73,2015-06-21,present,
73,2015-06-28,present,
73,2015-07-05,present,
73,2015-07-12,present,
73,2015-07-19,present,
73,2015-07-26,present,
74,2013-03-03,present,
74,2013-03-10,present,
74,2013-03-17,present,
74,2013-03-24,present,
74,2013-03-31,present,
74,2013-04-07,present,
74,2013-04-14,present,
74,2013-04-21,present,
74,2013-04-28,present,
74,2013-05-05,present,
74,2013-05-12,present,
74,2013-05-19,present,
74,2013-05-26,present,
74,2013-06-02,present,
74,2013-06-09,present,
74,2013-06-16,present,
74,2013-06-23,present,
74,2013-06-30,present,
74,2013-07-07,present,
74,2013-07-14,present,
74,2013-07-21,present,
74,2013-07-28,present,
74,2013-08-04,present,
74,2013-08-11,present,
74,2013-08-18,present,
74,2013-08-25,present,
74,2013-09-01,present,
74,2013-09-08,present,
74,2013-09-15,present,
74,2013-09-22,present,
74,2013-09-29,present,
74,2013-10-06,absent,traveling
74,2013-10-13,present,
74,2013-10-20,present,
74,2013-10-27,present,
74,2013-11-03,present,
74,2013-11-10,present,
74,2013-11-17,present,
74,2013-11-24,present,
74,2013-12-01,present,
74,2013-12-08,present,
74,2013-12-15,present,
74,2013-12-22,present,
74,2013-12-29,present,
74,2014-01-05,present,
74,2014-01-12,present,
74,2014-01-19,present,
74,2014-01-26,present,
74,2014-02-02,present,
74,2014-02-09,present,
74,2014-02-16,present,
74,2014-02-23,present,
74,2014-03-02,present,
74,2014-03-09,present,
74,2014-03-16,present,
74,2014-03-23,present,
74,2014-03-30,present,
74,2014-04-06,present,
74,2014-04-13,present,
74,2014-04-20,present,
74,2014-04-27,present,
74,2014-05-04,present,
74,2014-05-11,present,
74,2014-05-18,present,
74,2014-05-25,present,
74,2014-06-01,present,
74,2014-06-08,present,
74,2014-06-15,present,
74,2014-06-22,present,
74,2014-06-29,present,
74,2014-07-06,present,
74,2014-07-13,present,
74,2014-07-20,present,
74,2014-07-27,present,
74,2014-08-03,present,
74,2014-08-10,present,
74,2014-08-17,present,
74,2014-08-24,present,
74,2014-08-31,present,
74,2014-09-07,present,
74,2014-09-14,present,
74,2014-09-21,present,
74,2014-09-28,present,
74,2014-10-05,present,
74,2014-10-12,present,
74,2014-10-19,present,
74,2014-10-26,present,
74,2014-11-02,present,
74,2014-11-09,present,
74,2014-11-16,present,
74,2014-11-23,present,
74,2014-11-30,present,
74,2014-12-07,present,
74,2014-12-14,present,
74,2014-12-21,present,
74,2014-12-28,present,
74,2015-01-04,present,
74,2015-01-11,present,
74,2015-01-18,present,
74,2015-01-25,present,
74,2015-02-01,present,
74,2015-02-08,present,
74,2015-02-15,present,
74,2015-02-22,present,
74,2015-03-01,absent,traveling
74,2015-03-08,present,
74,2015-03-15,present,
74,2015-03-22,present,
74,2015-03-29,present,
74,2015-04-05,present,
74,2015-04-12,present,
74,2015-04-19,absent,school trip
74,2015-04-26,present,
74,2015-05-03,present,
74,2015-05-10,present,
74,2015-05-17,present,
74,2015-05-24,present,
74,2015-05-31,present,
74,2015-06-07,present,
74,2015-06-14,present,
74,2015-06-21,present,
74,2015-06-28,present,
74,2015-07-05,present,
74,2015-07-12,present,
74,2015-07-19,present,
74,2015-07-26,present,
75,2013-03-06,present,
75,2013-03-13,present,
75,2013-03-20,present,
75,2013-03-27,present,
75,2013-04-03,present,
75,2013-04-10,present,
75,2013-04-17,present,
75,2013-04-24,present,
75,2013-05-01,present,
75,2013-05-08,present,
75,2013-05-15,present,
75,2013-05-22,present,
75,2013-05-29,present,
75,2013-06-05,present,
75,2013-06-12,present,
75,2013-06-19,present,
75,2013-06-26,present,
75,2013-07-03,present,
75,2013-07-10,present,
75,2013-07-17,present,
75,2013-07-24,present,
75,2013-07-31,present,
75,2013-08-07,present,
75,2013-08-14,present,
75,2013-08-21,present,
75,2013-08-28,present,
75,2013-09-04,present,
75,2013-09-11,present,
75,2013-09-18,present,
75,2013-09-25,present,
75,2013-10-02,present,
75,2013-10-09,absent,school trip
75,2013-10-16,present,
75,2013-10-23,present,
75,2013-10-30,present,
75,2013-11-06,present,
75,2013-11-13,present,
75,2013-11-20,present,
75,2013-11-27,present,
75,2013-12-04,present,
75,2013-12-11,present,
75,2013-12-18,present,
75,2013-12-25,present,
75,2014-01-01,present,
75,2014-01-08,present,
75,2014-01-15,present,
75,2014-01-22,present,
75,2014-01-29,present,
75,2014-02-05,present,
75,2014-02-12,present,
75,2014-02-19,present,
75,2014-02-26,present,
75,2014-03-05,present,
75,2014-03-12,present,
75,2014-03-19,present,
75,2014-03-26,present,
75,2014-04-02,present,
75,2014-04-09,present,
75,2014-04-16,present,
75,2014-04-23,present,
75,2014-04-30,present,
75,2014-05-07,present,
75,2014-05-14,present,
75,2014-05-21,present,
75,2014-05-28,present,
75,2014-06-04,present,
75,2014-06-11,present,
75,2014-06-18,present,
75,2014-06-25,present,
75,2014-07-02,present,
75,2014-07-09,present,
75,2014-07-16,present,
75,2014-07-23,present,
75,2014-07-30,present,
75,2014-08-06,present,
75,2014-08-13,present,
75,2014-08-20,present,
75,2014-08-27,present,
75,2014-09-03,present,
75,2014-09-10,present,
75,2014-09-17,present,
75,2014-09-24,present,
75,2014-10-01,present,
75,2014-10-08,present,
75,2014-10-15,present,
75,2014-10-22,present,
75,2014-10-29,present,
75,2014-11-05,present,
75,2014-11-12,present,
75,2014-11-19,present,
75,2014-11-26,present,
75,2014-12-03,present,
75,2014-12-10,present,
75,2014-12-17,present,
75,2014-12-24,present,
75,2014-12-31,present,
75,2015-01-07,present,
75,2015-01-14,present,
75,2015-01-21,present,
75,2015-01-28,present,
75,2015-02-04,present,
75,2015-02-11,present,
75,2015-02-18,present,
75,2015-02-25,present,
